01.04.2017 17:00;01.04.2017 18:00;1,211;Prognoos;
01.04.2017 18:00;01.04.2017 19:00;1,211;Prognoos;
01.04.2017 19:00;01.04.2017 20:00;1,211;Prognoos;
01.04.2017 20:00;01.04.2017 21:00;1,21;Prognoos;
01.04.2017 21:00;01.04.2017 22:00;1,211;Prognoos;
01.04.2017 22:00;01.04.2017 23:00;1,211;Prognoos;
01.04.2017 23:00;02.04.2017 00:00;1,211;Prognoos;
02.04.2017 00:00;02.04.2017 01:00;1,211;Prognoos;
02.04.2017 01:00;02.04.2017 02:00;1,21;Prognoos;
02.04.2017 02:00;02.04.2017 03:00;1,211;Prognoos;
02.04.2017 03:00;02.04.2017 04:00;1,211;Prognoos;
02.04.2017 04:00;02.04.2017 05:00;1,211;Prognoos;
02.04.2017 05:00;02.04.2017 06:00;1,211;Prognoos;
02.04.2017 06:00;02.04.2017 07:00;1,211;Prognoos;
02.04.2017 07:00;02.04.2017 08:00;1,21;Prognoos;
02.04.2017 08:00;02.04.2017 09:00;1,211;Prognoos;
02.04.2017 09:00;02.04.2017 10:00;1,211;Prognoos;
02.04.2017 10:00;02.04.2017 11:00;1,211;Prognoos;
02.04.2017 11:00;02.04.2017 12:00;1,211;Prognoos;
02.04.2017 12:00;02.04.2017 13:00;1,211;Prognoos;
02.04.2017 13:00;02.04.2017 14:00;1,21;Prognoos;
02.04.2017 14:00;02.04.2017 15:00;1,211;Prognoos;
02.04.2017 15:00;02.04.2017 16:00;1,211;Prognoos;
02.04.2017 16:00;02.04.2017 17:00;1,211;Prognoos;
02.04.2017 17:00;02.04.2017 18:00;1,211;Prognoos;
02.04.2017 18:00;02.04.2017 19:00;1,211;Prognoos;
02.04.2017 19:00;02.04.2017 20:00;1,21;Prognoos;
02.04.2017 20:00;02.04.2017 21:00;1,211;Prognoos;
02.04.2017 21:00;02.04.2017 22:00;1,211;Prognoos;
02.04.2017 22:00;02.04.2017 23:00;1,211;Prognoos;
02.04.2017 23:00;03.04.2017 00:00;1,211;Prognoos;
03.04.2017 00:00;03.04.2017 01:00;1,21;Prognoos;
03.04.2017 01:00;03.04.2017 02:00;1,211;Prognoos;
03.04.2017 02:00;03.04.2017 03:00;1,211;Prognoos;
03.04.2017 03:00;03.04.2017 04:00;1,211;Prognoos;
03.04.2017 04:00;03.04.2017 05:00;1,211;Prognoos;
03.04.2017 05:00;03.04.2017 06:00;1,211;Prognoos;
03.04.2017 06:00;03.04.2017 07:00;1,21;Prognoos;
03.04.2017 07:00;03.04.2017 08:00;1,211;Prognoos;
03.04.2017 08:00;03.04.2017 09:00;1,097;Prognoos;
03.04.2017 09:00;03.04.2017 10:00;1,096;Prognoos;
03.04.2017 10:00;03.04.2017 11:00;1,096;Prognoos;
03.04.2017 11:00;03.04.2017 12:00;1,096;Prognoos;
03.04.2017 12:00;03.04.2017 13:00;1,096;Prognoos;
03.04.2017 13:00;03.04.2017 14:00;1,097;Prognoos;
03.04.2017 14:00;03.04.2017 15:00;1,096;Prognoos;
03.04.2017 15:00;03.04.2017 16:00;1,096;Prognoos;
03.04.2017 16:00;03.04.2017 17:00;1,096;Prognoos;
03.04.2017 17:00;03.04.2017 18:00;1,097;Prognoos;
03.04.2017 18:00;03.04.2017 19:00;1,096;Prognoos;
03.04.2017 19:00;03.04.2017 20:00;1,096;Prognoos;
03.04.2017 20:00;03.04.2017 21:00;1,096;Prognoos;
03.04.2017 21:00;03.04.2017 22:00;1,097;Prognoos;
03.04.2017 22:00;03.04.2017 23:00;1,096;Prognoos;
03.04.2017 23:00;04.04.2017 00:00;1,096;Prognoos;
04.04.2017 00:00;04.04.2017 01:00;1,211;Prognoos;
04.04.2017 01:00;04.04.2017 02:00;1,211;Prognoos;
04.04.2017 02:00;04.04.2017 03:00;1,211;Prognoos;
04.04.2017 03:00;04.04.2017 04:00;1,211;Prognoos;
04.04.2017 04:00;04.04.2017 05:00;1,21;Prognoos;
04.04.2017 05:00;04.04.2017 06:00;1,211;Prognoos;
04.04.2017 06:00;04.04.2017 07:00;1,211;Prognoos;
04.04.2017 07:00;04.04.2017 08:00;1,211;Prognoos;
04.04.2017 08:00;04.04.2017 09:00;1,096;Prognoos;
04.04.2017 09:00;04.04.2017 10:00;1,097;Prognoos;
04.04.2017 10:00;04.04.2017 11:00;1,096;Prognoos;
04.04.2017 11:00;04.04.2017 12:00;1,096;Prognoos;
04.04.2017 12:00;04.04.2017 13:00;1,096;Prognoos;
04.04.2017 13:00;04.04.2017 14:00;1,097;Prognoos;
04.04.2017 14:00;04.04.2017 15:00;1,096;Prognoos;
04.04.2017 15:00;04.04.2017 16:00;1,096;Prognoos;
04.04.2017 16:00;04.04.2017 17:00;1,096;Prognoos;
04.04.2017 17:00;04.04.2017 18:00;1,097;Prognoos;
04.04.2017 18:00;04.04.2017 19:00;1,096;Prognoos;
04.04.2017 19:00;04.04.2017 20:00;1,096;Prognoos;
04.04.2017 20:00;04.04.2017 21:00;1,096;Prognoos;
04.04.2017 21:00;04.04.2017 22:00;1,097;Prognoos;
04.04.2017 22:00;04.04.2017 23:00;1,096;Prognoos;
04.04.2017 23:00;05.04.2017 00:00;1,096;Prognoos;
05.04.2017 00:00;05.04.2017 01:00;1,211;Prognoos;
05.04.2017 01:00;05.04.2017 02:00;1,21;Prognoos;
05.04.2017 02:00;05.04.2017 03:00;1,211;Prognoos;
05.04.2017 03:00;05.04.2017 04:00;1,211;Prognoos;
05.04.2017 04:00;05.04.2017 05:00;1,211;Prognoos;
05.04.2017 05:00;05.04.2017 06:00;1,211;Prognoos;
05.04.2017 06:00;05.04.2017 07:00;1,211;Prognoos;
05.04.2017 07:00;05.04.2017 08:00;1,21;Prognoos;
05.04.2017 08:00;05.04.2017 09:00;1,096;Prognoos;
05.04.2017 09:00;05.04.2017 10:00;1,097;Prognoos;
05.04.2017 10:00;05.04.2017 11:00;1,096;Prognoos;
05.04.2017 11:00;05.04.2017 12:00;1,096;Prognoos;
05.04.2017 12:00;05.04.2017 13:00;1,096;Prognoos;
05.04.2017 13:00;05.04.2017 14:00;1,097;Prognoos;
05.04.2017 14:00;05.04.2017 15:00;1,096;Prognoos;
05.04.2017 15:00;05.04.2017 16:00;1,096;Prognoos;
05.04.2017 16:00;05.04.2017 17:00;1,096;Prognoos;
05.04.2017 17:00;05.04.2017 18:00;1,097;Prognoos;
05.04.2017 18:00;05.04.2017 19:00;1,096;Prognoos;
05.04.2017 19:00;05.04.2017 20:00;1,096;Prognoos;
05.04.2017 20:00;05.04.2017 21:00;1,096;Prognoos;
05.04.2017 21:00;05.04.2017 22:00;1,097;Prognoos;
05.04.2017 22:00;05.04.2017 23:00;1,096;Prognoos;
05.04.2017 23:00;06.04.2017 00:00;1,096;Prognoos;
06.04.2017 00:00;06.04.2017 01:00;1,211;Prognoos;
06.04.2017 01:00;06.04.2017 02:00;1,211;Prognoos;
06.04.2017 02:00;06.04.2017 03:00;1,211;Prognoos;
06.04.2017 03:00;06.04.2017 04:00;1,211;Prognoos;
06.04.2017 04:00;06.04.2017 05:00;1,211;Prognoos;
06.04.2017 05:00;06.04.2017 06:00;1,21;Prognoos;
06.04.2017 06:00;06.04.2017 07:00;1,211;Prognoos;
06.04.2017 07:00;06.04.2017 08:00;1,211;Prognoos;
06.04.2017 08:00;06.04.2017 09:00;1,096;Prognoos;
06.04.2017 09:00;06.04.2017 10:00;1,097;Prognoos;
06.04.2017 10:00;06.04.2017 11:00;1,096;Prognoos;
06.04.2017 11:00;06.04.2017 12:00;1,096;Prognoos;
06.04.2017 12:00;06.04.2017 13:00;1,096;Prognoos;
06.04.2017 13:00;06.04.2017 14:00;1,097;Prognoos;
06.04.2017 14:00;06.04.2017 15:00;1,096;Prognoos;
06.04.2017 15:00;06.04.2017 16:00;1,096;Prognoos;
06.04.2017 16:00;06.04.2017 17:00;1,096;Prognoos;
06.04.2017 17:00;06.04.2017 18:00;1,097;Prognoos;
06.04.2017 18:00;06.04.2017 19:00;1,096;Prognoos;
06.04.2017 19:00;06.04.2017 20:00;1,096;Prognoos;
06.04.2017 20:00;06.04.2017 21:00;1,096;Prognoos;
06.04.2017 21:00;06.04.2017 22:00;1,097;Prognoos;
06.04.2017 22:00;06.04.2017 23:00;1,096;Prognoos;
06.04.2017 23:00;07.04.2017 00:00;1,096;Prognoos;
07.04.2017 00:00;07.04.2017 01:00;1,211;Prognoos;
07.04.2017 01:00;07.04.2017 02:00;1,211;Prognoos;
07.04.2017 02:00;07.04.2017 03:00;1,211;Prognoos;
07.04.2017 03:00;07.04.2017 04:00;1,21;Prognoos;
07.04.2017 04:00;07.04.2017 05:00;1,211;Prognoos;
07.04.2017 05:00;07.04.2017 06:00;1,211;Prognoos;
07.04.2017 06:00;07.04.2017 07:00;1,211;Prognoos;
07.04.2017 07:00;07.04.2017 08:00;1,211;Prognoos;
07.04.2017 08:00;07.04.2017 09:00;1,096;Prognoos;
07.04.2017 09:00;07.04.2017 10:00;1,097;Prognoos;
07.04.2017 10:00;07.04.2017 11:00;1,096;Prognoos;
07.04.2017 11:00;07.04.2017 12:00;1,096;Prognoos;
07.04.2017 12:00;07.04.2017 13:00;1,096;Prognoos;
07.04.2017 13:00;07.04.2017 14:00;1,097;Prognoos;
07.04.2017 14:00;07.04.2017 15:00;1,096;Prognoos;
07.04.2017 15:00;07.04.2017 16:00;1,096;Prognoos;
07.04.2017 16:00;07.04.2017 17:00;1,096;Prognoos;
07.04.2017 17:00;07.04.2017 18:00;1,097;Prognoos;
07.04.2017 18:00;07.04.2017 19:00;1,096;Prognoos;
07.04.2017 19:00;07.04.2017 20:00;1,096;Prognoos;
07.04.2017 20:00;07.04.2017 21:00;1,096;Prognoos;
07.04.2017 21:00;07.04.2017 22:00;1,096;Prognoos;
07.04.2017 22:00;07.04.2017 23:00;1,097;Prognoos;
07.04.2017 23:00;08.04.2017 00:00;1,096;Prognoos;
08.04.2017 00:00;08.04.2017 01:00;1,21;Prognoos;
08.04.2017 01:00;08.04.2017 02:00;1,211;Prognoos;
08.04.2017 02:00;08.04.2017 03:00;1,211;Prognoos;
08.04.2017 03:00;08.04.2017 04:00;1,211;Prognoos;
08.04.2017 04:00;08.04.2017 05:00;1,211;Prognoos;
08.04.2017 05:00;08.04.2017 06:00;1,211;Prognoos;
08.04.2017 06:00;08.04.2017 07:00;1,21;Prognoos;
08.04.2017 07:00;08.04.2017 08:00;1,211;Prognoos;
08.04.2017 08:00;08.04.2017 09:00;1,211;Prognoos;
08.04.2017 09:00;08.04.2017 10:00;1,211;Prognoos;
08.04.2017 10:00;08.04.2017 11:00;1,211;Prognoos;
08.04.2017 11:00;08.04.2017 12:00;1,211;Prognoos;
08.04.2017 12:00;08.04.2017 13:00;1,21;Prognoos;
08.04.2017 13:00;08.04.2017 14:00;1,211;Prognoos;
08.04.2017 14:00;08.04.2017 15:00;1,211;Prognoos;
08.04.2017 15:00;08.04.2017 16:00;1,211;Prognoos;
08.04.2017 16:00;08.04.2017 17:00;1,211;Prognoos;
08.04.2017 17:00;08.04.2017 18:00;1,211;Prognoos;
08.04.2017 18:00;08.04.2017 19:00;1,21;Prognoos;
08.04.2017 19:00;08.04.2017 20:00;1,211;Prognoos;
08.04.2017 20:00;08.04.2017 21:00;1,211;Prognoos;
08.04.2017 21:00;08.04.2017 22:00;1,211;Prognoos;
08.04.2017 22:00;08.04.2017 23:00;1,211;Prognoos;
08.04.2017 23:00;09.04.2017 00:00;1,21;Prognoos;
09.04.2017 00:00;09.04.2017 01:00;1,211;Prognoos;
09.04.2017 01:00;09.04.2017 02:00;1,211;Prognoos;
09.04.2017 02:00;09.04.2017 03:00;1,211;Prognoos;
09.04.2017 03:00;09.04.2017 04:00;1,211;Prognoos;
09.04.2017 04:00;09.04.2017 05:00;1,211;Prognoos;
09.04.2017 05:00;09.04.2017 06:00;1,21;Prognoos;
09.04.2017 06:00;09.04.2017 07:00;1,211;Prognoos;
09.04.2017 07:00;09.04.2017 08:00;1,211;Prognoos;
09.04.2017 08:00;09.04.2017 09:00;1,211;Prognoos;
09.04.2017 09:00;09.04.2017 10:00;1,211;Prognoos;
09.04.2017 10:00;09.04.2017 11:00;1,211;Prognoos;
09.04.2017 11:00;09.04.2017 12:00;1,21;Prognoos;
09.04.2017 12:00;09.04.2017 13:00;1,211;Prognoos;
09.04.2017 13:00;09.04.2017 14:00;1,211;Prognoos;
09.04.2017 14:00;09.04.2017 15:00;1,211;Prognoos;
09.04.2017 15:00;09.04.2017 16:00;1,211;Prognoos;
09.04.2017 16:00;09.04.2017 17:00;1,21;Prognoos;
09.04.2017 17:00;09.04.2017 18:00;1,211;Prognoos;
09.04.2017 18:00;09.04.2017 19:00;1,211;Prognoos;
09.04.2017 19:00;09.04.2017 20:00;1,211;Prognoos;
09.04.2017 20:00;09.04.2017 21:00;1,211;Prognoos;
09.04.2017 21:00;09.04.2017 22:00;1,211;Prognoos;
09.04.2017 22:00;09.04.2017 23:00;1,21;Prognoos;
09.04.2017 23:00;10.04.2017 00:00;1,211;Prognoos;
10.04.2017 00:00;10.04.2017 01:00;1,211;Prognoos;
10.04.2017 01:00;10.04.2017 02:00;1,211;Prognoos;
10.04.2017 02:00;10.04.2017 03:00;1,211;Prognoos;
10.04.2017 03:00;10.04.2017 04:00;1,211;Prognoos;
10.04.2017 04:00;10.04.2017 05:00;1,21;Prognoos;
10.04.2017 05:00;10.04.2017 06:00;1,211;Prognoos;
10.04.2017 06:00;10.04.2017 07:00;1,211;Prognoos;
10.04.2017 07:00;10.04.2017 08:00;1,211;Prognoos;
10.04.2017 08:00;10.04.2017 09:00;1,096;Prognoos;
10.04.2017 09:00;10.04.2017 10:00;1,096;Prognoos;
10.04.2017 10:00;10.04.2017 11:00;1,097;Prognoos;
10.04.2017 11:00;10.04.2017 12:00;1,096;Prognoos;
10.04.2017 12:00;10.04.2017 13:00;1,096;Prognoos;
10.04.2017 13:00;10.04.2017 14:00;1,096;Prognoos;
10.04.2017 14:00;10.04.2017 15:00;1,097;Prognoos;
10.04.2017 15:00;10.04.2017 16:00;1,096;Prognoos;
10.04.2017 16:00;10.04.2017 17:00;1,096;Prognoos;
10.04.2017 17:00;10.04.2017 18:00;1,096;Prognoos;
10.04.2017 18:00;10.04.2017 19:00;1,097;Prognoos;
10.04.2017 19:00;10.04.2017 20:00;1,096;Prognoos;
10.04.2017 20:00;10.04.2017 21:00;1,096;Prognoos;
10.04.2017 21:00;10.04.2017 22:00;1,096;Prognoos;
10.04.2017 22:00;10.04.2017 23:00;1,097;Prognoos;
10.04.2017 23:00;11.04.2017 00:00;1,096;Prognoos;
11.04.2017 00:00;11.04.2017 01:00;1,211;Prognoos;
11.04.2017 01:00;11.04.2017 02:00;1,211;Prognoos;
11.04.2017 02:00;11.04.2017 03:00;1,21;Prognoos;
11.04.2017 03:00;11.04.2017 04:00;1,211;Prognoos;
11.04.2017 04:00;11.04.2017 05:00;1,211;Prognoos;
11.04.2017 05:00;11.04.2017 06:00;1,211;Prognoos;
11.04.2017 06:00;11.04.2017 07:00;1,211;Prognoos;
11.04.2017 07:00;11.04.2017 08:00;1,21;Prognoos;
11.04.2017 08:00;11.04.2017 09:00;1,096;Prognoos;
11.04.2017 09:00;11.04.2017 10:00;1,096;Prognoos;
11.04.2017 10:00;11.04.2017 11:00;1,097;Prognoos;
11.04.2017 11:00;11.04.2017 12:00;1,096;Prognoos;
11.04.2017 12:00;11.04.2017 13:00;1,096;Prognoos;
11.04.2017 13:00;11.04.2017 14:00;1,096;Prognoos;
11.04.2017 14:00;11.04.2017 15:00;1,097;Prognoos;
11.04.2017 15:00;11.04.2017 16:00;1,096;Prognoos;
11.04.2017 16:00;11.04.2017 17:00;1,096;Prognoos;
11.04.2017 17:00;11.04.2017 18:00;1,096;Prognoos;
11.04.2017 18:00;11.04.2017 19:00;1,097;Prognoos;
11.04.2017 19:00;11.04.2017 20:00;1,096;Prognoos;
11.04.2017 20:00;11.04.2017 21:00;1,096;Prognoos;
11.04.2017 21:00;11.04.2017 22:00;1,096;Prognoos;
11.04.2017 22:00;11.04.2017 23:00;1,097;Prognoos;
11.04.2017 23:00;12.04.2017 00:00;1,096;Prognoos;
12.04.2017 00:00;12.04.2017 01:00;1,211;Prognoos;
12.04.2017 01:00;12.04.2017 02:00;1,211;Prognoos;
12.04.2017 02:00;12.04.2017 03:00;1,211;Prognoos;
12.04.2017 03:00;12.04.2017 04:00;1,211;Prognoos;
12.04.2017 04:00;12.04.2017 05:00;1,211;Prognoos;
12.04.2017 05:00;12.04.2017 06:00;1,21;Prognoos;
12.04.2017 06:00;12.04.2017 07:00;1,211;Prognoos;
12.04.2017 07:00;12.04.2017 08:00;1,211;Prognoos;
12.04.2017 08:00;12.04.2017 09:00;1,096;Prognoos;
12.04.2017 09:00;12.04.2017 10:00;1,096;Prognoos;
12.04.2017 10:00;12.04.2017 11:00;1,097;Prognoos;
12.04.2017 11:00;12.04.2017 12:00;1,096;Prognoos;
12.04.2017 12:00;12.04.2017 13:00;1,096;Prognoos;
12.04.2017 13:00;12.04.2017 14:00;1,096;Prognoos;
12.04.2017 14:00;12.04.2017 15:00;1,097;Prognoos;
12.04.2017 15:00;12.04.2017 16:00;1,096;Prognoos;
12.04.2017 16:00;12.04.2017 17:00;1,096;Prognoos;
12.04.2017 17:00;12.04.2017 18:00;1,096;Prognoos;
12.04.2017 18:00;12.04.2017 19:00;1,097;Prognoos;
12.04.2017 19:00;12.04.2017 20:00;1,096;Prognoos;
12.04.2017 20:00;12.04.2017 21:00;1,096;Prognoos;
12.04.2017 21:00;12.04.2017 22:00;1,096;Prognoos;
12.04.2017 22:00;12.04.2017 23:00;1,097;Prognoos;
12.04.2017 23:00;13.04.2017 00:00;1,096;Prognoos;
13.04.2017 00:00;13.04.2017 01:00;1,211;Prognoos;
13.04.2017 01:00;13.04.2017 02:00;1,211;Prognoos;
13.04.2017 02:00;13.04.2017 03:00;1,211;Prognoos;
13.04.2017 03:00;13.04.2017 04:00;1,21;Prognoos;
13.04.2017 04:00;13.04.2017 05:00;1,211;Prognoos;
13.04.2017 05:00;13.04.2017 06:00;1,211;Prognoos;
13.04.2017 06:00;13.04.2017 07:00;1,211;Prognoos;
13.04.2017 07:00;13.04.2017 08:00;1,211;Prognoos;
13.04.2017 08:00;13.04.2017 09:00;1,096;Prognoos;
13.04.2017 09:00;13.04.2017 10:00;1,096;Prognoos;
13.04.2017 10:00;13.04.2017 11:00;1,097;Prognoos;
13.04.2017 11:00;13.04.2017 12:00;1,096;Prognoos;
13.04.2017 12:00;13.04.2017 13:00;1,096;Prognoos;
13.04.2017 13:00;13.04.2017 14:00;1,096;Prognoos;
13.04.2017 14:00;13.04.2017 15:00;1,097;Prognoos;
13.04.2017 15:00;13.04.2017 16:00;1,096;Prognoos;
13.04.2017 16:00;13.04.2017 17:00;1,096;Prognoos;
13.04.2017 17:00;13.04.2017 18:00;1,096;Prognoos;
13.04.2017 18:00;13.04.2017 19:00;1,097;Prognoos;
13.04.2017 19:00;13.04.2017 20:00;1,096;Prognoos;
13.04.2017 20:00;13.04.2017 21:00;1,096;Prognoos;
13.04.2017 21:00;13.04.2017 22:00;1,096;Prognoos;
13.04.2017 22:00;13.04.2017 23:00;1,097;Prognoos;
13.04.2017 23:00;14.04.2017 00:00;1,096;Prognoos;
14.04.2017 00:00;14.04.2017 01:00;1,211;Prognoos;
14.04.2017 01:00;14.04.2017 02:00;1,21;Prognoos;
14.04.2017 02:00;14.04.2017 03:00;1,211;Prognoos;
14.04.2017 03:00;14.04.2017 04:00;1,211;Prognoos;
14.04.2017 04:00;14.04.2017 05:00;1,211;Prognoos;
14.04.2017 05:00;14.04.2017 06:00;1,211;Prognoos;
14.04.2017 06:00;14.04.2017 07:00;1,21;Prognoos;
14.04.2017 07:00;14.04.2017 08:00;1,211;Prognoos;
14.04.2017 08:00;14.04.2017 09:00;1,096;Prognoos;
14.04.2017 09:00;14.04.2017 10:00;1,096;Prognoos;
14.04.2017 10:00;14.04.2017 11:00;1,097;Prognoos;
14.04.2017 11:00;14.04.2017 12:00;1,096;Prognoos;
14.04.2017 12:00;14.04.2017 13:00;1,096;Prognoos;
14.04.2017 13:00;14.04.2017 14:00;1,096;Prognoos;
14.04.2017 14:00;14.04.2017 15:00;1,096;Prognoos;
14.04.2017 15:00;14.04.2017 16:00;1,097;Prognoos;
14.04.2017 16:00;14.04.2017 17:00;1,096;Prognoos;
14.04.2017 17:00;14.04.2017 18:00;1,096;Prognoos;
14.04.2017 18:00;14.04.2017 19:00;1,096;Prognoos;
14.04.2017 19:00;14.04.2017 20:00;1,097;Prognoos;
14.04.2017 20:00;14.04.2017 21:00;1,096;Prognoos;
14.04.2017 21:00;14.04.2017 22:00;1,096;Prognoos;
14.04.2017 22:00;14.04.2017 23:00;1,096;Prognoos;
14.04.2017 23:00;15.04.2017 00:00;1,097;Prognoos;
15.04.2017 00:00;15.04.2017 01:00;1,211;Prognoos;
15.04.2017 01:00;15.04.2017 02:00;1,211;Prognoos;
15.04.2017 02:00;15.04.2017 03:00;1,211;Prognoos;
15.04.2017 03:00;15.04.2017 04:00;1,211;Prognoos;
15.04.2017 04:00;15.04.2017 05:00;1,21;Prognoos;
15.04.2017 05:00;15.04.2017 06:00;1,211;Prognoos;
15.04.2017 06:00;15.04.2017 07:00;1,211;Prognoos;
15.04.2017 07:00;15.04.2017 08:00;1,211;Prognoos;
15.04.2017 08:00;15.04.2017 09:00;1,211;Prognoos;
15.04.2017 09:00;15.04.2017 10:00;1,211;Prognoos;
15.04.2017 10:00;15.04.2017 11:00;1,21;Prognoos;
15.04.2017 11:00;15.04.2017 12:00;1,211;Prognoos;
15.04.2017 12:00;15.04.2017 13:00;1,211;Prognoos;
15.04.2017 13:00;15.04.2017 14:00;1,211;Prognoos;
15.04.2017 14:00;15.04.2017 15:00;1,211;Prognoos;
15.04.2017 15:00;15.04.2017 16:00;1,21;Prognoos;
15.04.2017 16:00;15.04.2017 17:00;1,211;Prognoos;
15.04.2017 17:00;15.04.2017 18:00;1,211;Prognoos;
15.04.2017 18:00;15.04.2017 19:00;1,211;Prognoos;
15.04.2017 19:00;15.04.2017 20:00;1,211;Prognoos;
15.04.2017 20:00;15.04.2017 21:00;1,211;Prognoos;
15.04.2017 21:00;15.04.2017 22:00;1,21;Prognoos;
15.04.2017 22:00;15.04.2017 23:00;1,211;Prognoos;
15.04.2017 23:00;16.04.2017 00:00;1,211;Prognoos;
16.04.2017 00:00;16.04.2017 01:00;1,211;Prognoos;
16.04.2017 01:00;16.04.2017 02:00;1,211;Prognoos;
16.04.2017 02:00;16.04.2017 03:00;1,211;Prognoos;
16.04.2017 03:00;16.04.2017 04:00;1,21;Prognoos;
16.04.2017 04:00;16.04.2017 05:00;1,211;Prognoos;
16.04.2017 05:00;16.04.2017 06:00;1,211;Prognoos;
16.04.2017 06:00;16.04.2017 07:00;1,211;Prognoos;
16.04.2017 07:00;16.04.2017 08:00;1,211;Prognoos;
16.04.2017 08:00;16.04.2017 09:00;1,211;Prognoos;
16.04.2017 09:00;16.04.2017 10:00;1,21;Prognoos;
16.04.2017 10:00;16.04.2017 11:00;2,167;Tegelik;
16.04.2017 11:00;16.04.2017 12:00;1,18;Tegelik;
16.04.2017 12:00;16.04.2017 13:00;1,212;Tegelik;
16.04.2017 13:00;16.04.2017 14:00;0,934;Tegelik;
16.04.2017 14:00;16.04.2017 15:00;1,099;Tegelik;
16.04.2017 15:00;16.04.2017 16:00;1,134;Tegelik;
16.04.2017 16:00;16.04.2017 17:00;1,098;Tegelik;
16.04.2017 17:00;16.04.2017 18:00;1,734;Tegelik;
16.04.2017 18:00;16.04.2017 19:00;1,186;Tegelik;
16.04.2017 19:00;16.04.2017 20:00;1,211;Prognoos;
16.04.2017 20:00;16.04.2017 21:00;1,211;Prognoos;
16.04.2017 21:00;16.04.2017 22:00;1,211;Prognoos;
16.04.2017 22:00;16.04.2017 23:00;1,211;Prognoos;
16.04.2017 23:00;17.04.2017 00:00;1,211;Prognoos;
17.04.2017 00:00;17.04.2017 01:00;1,21;Prognoos;
17.04.2017 01:00;17.04.2017 02:00;1,211;Prognoos;
17.04.2017 02:00;17.04.2017 03:00;1,211;Prognoos;
17.04.2017 03:00;17.04.2017 04:00;1,211;Prognoos;
17.04.2017 04:00;17.04.2017 05:00;1,211;Prognoos;
17.04.2017 05:00;17.04.2017 06:00;1,211;Prognoos;
17.04.2017 06:00;17.04.2017 07:00;1,21;Prognoos;
17.04.2017 07:00;17.04.2017 08:00;1,211;Prognoos;
17.04.2017 08:00;17.04.2017 09:00;1,096;Prognoos;
17.04.2017 09:00;17.04.2017 10:00;1,096;Prognoos;
17.04.2017 10:00;17.04.2017 11:00;1,096;Prognoos;
17.04.2017 11:00;17.04.2017 12:00;1,097;Prognoos;
17.04.2017 12:00;17.04.2017 13:00;1,096;Prognoos;
17.04.2017 13:00;17.04.2017 14:00;1,096;Prognoos;
17.04.2017 14:00;17.04.2017 15:00;1,096;Prognoos;
17.04.2017 15:00;17.04.2017 16:00;1,097;Prognoos;
17.04.2017 16:00;17.04.2017 17:00;1,096;Prognoos;
17.04.2017 17:00;17.04.2017 18:00;1,096;Prognoos;
17.04.2017 18:00;17.04.2017 19:00;1,096;Prognoos;
17.04.2017 19:00;17.04.2017 20:00;1,097;Prognoos;
17.04.2017 20:00;17.04.2017 21:00;1,096;Prognoos;
17.04.2017 21:00;17.04.2017 22:00;1,096;Prognoos;
17.04.2017 22:00;17.04.2017 23:00;1,096;Prognoos;
17.04.2017 23:00;18.04.2017 00:00;1,097;Prognoos;
18.04.2017 00:00;18.04.2017 01:00;1,211;Prognoos;
18.04.2017 01:00;18.04.2017 02:00;1,211;Prognoos;
18.04.2017 02:00;18.04.2017 03:00;1,211;Prognoos;
18.04.2017 03:00;18.04.2017 04:00;1,211;Prognoos;
18.04.2017 04:00;18.04.2017 05:00;1,21;Prognoos;
18.04.2017 05:00;18.04.2017 06:00;1,211;Prognoos;
18.04.2017 06:00;18.04.2017 07:00;1,211;Prognoos;
18.04.2017 07:00;18.04.2017 08:00;1,211;Prognoos;
18.04.2017 08:00;18.04.2017 09:00;1,096;Prognoos;
18.04.2017 09:00;18.04.2017 10:00;1,096;Prognoos;
18.04.2017 10:00;18.04.2017 11:00;1,096;Prognoos;
18.04.2017 11:00;18.04.2017 12:00;1,097;Prognoos;
18.04.2017 12:00;18.04.2017 13:00;1,096;Prognoos;
18.04.2017 13:00;18.04.2017 14:00;1,096;Prognoos;
18.04.2017 14:00;18.04.2017 15:00;1,096;Prognoos;
18.04.2017 15:00;18.04.2017 16:00;1,097;Prognoos;
18.04.2017 16:00;18.04.2017 17:00;1,096;Prognoos;
18.04.2017 17:00;18.04.2017 18:00;1,096;Prognoos;
18.04.2017 18:00;18.04.2017 19:00;1,096;Prognoos;
18.04.2017 19:00;18.04.2017 20:00;1,097;Prognoos;
18.04.2017 20:00;18.04.2017 21:00;1,096;Prognoos;
18.04.2017 21:00;18.04.2017 22:00;1,096;Prognoos;
18.04.2017 22:00;18.04.2017 23:00;1,096;Prognoos;
18.04.2017 23:00;19.04.2017 00:00;1,097;Prognoos;
19.04.2017 00:00;19.04.2017 01:00;1,211;Prognoos;
19.04.2017 01:00;19.04.2017 02:00;1,21;Prognoos;
19.04.2017 02:00;19.04.2017 03:00;1,211;Prognoos;
19.04.2017 03:00;19.04.2017 04:00;1,211;Prognoos;
19.04.2017 04:00;19.04.2017 05:00;1,211;Prognoos;
19.04.2017 05:00;19.04.2017 06:00;1,211;Prognoos;
19.04.2017 06:00;19.04.2017 07:00;1,211;Prognoos;
19.04.2017 07:00;19.04.2017 08:00;1,21;Prognoos;
19.04.2017 08:00;19.04.2017 09:00;1,096;Prognoos;
